,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD,TD,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD_RANK,TD_RANK,CFID,CFPARAMS
186,1627832,Fred VanVleet,Fred,1610612761,TOR,28.0,52,29,23,0.558,38.2,7.2,17.3,0.415,4.0,10.0,0.398,3.0,3.4,0.876,0.8,3.8,4.5,6.9,2.7,1.6,0.5,0.8,2.4,3.1,21.4,2.1,40.9,10,1,119,102,159,239,1,35,25,364,2,2,86,52,61,67,232,120,148,15,40,15,131,58,102,65,28,111,28,48,18,5,"1627832,1610612761"
187,1630273,Freddie Gillespie,Freddie,1610612753,ORL,24.0,9,1,8,0.111,13.2,1.0,2.4,0.409,0.0,0.1,0.0,0.3,0.8,0.429,1.4,2.6,4.0,0.6,0.6,0.3,1.0,0.6,2.0,1.8,2.3,-3.2,11.4,0,0,471,520,421,560,387,466,472,380,492,532,492,450,375,505,96,262,191,438,388,401,40,131,181,163,488,485,366,226,34,5,"1630273,1610612753"
188,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,24.0,53,34,19,0.642,23.6,3.1,7.8,0.394,1.3,4.4,0.297,1.2,1.4,0.816,0.3,2.6,2.9,2.2,0.8,0.6,0.1,0.3,1.0,1.5,8.7,0.2,16.9,1,0,104,37,239,134,200,226,181,424,161,132,364,214,243,172,452,246,301,158,282,267,425,308,456,216,206,247,251,159,34,5,"1627788,1610612755"
189,1629216,Gabe Vincent,Gabe,1610612748,MIA,25.0,53,36,17,0.679,24.3,3.4,7.9,0.426,1.9,4.9,0.378,0.8,0.9,0.82,0.4,1.6,2.0,3.4,1.5,0.9,0.2,0.2,2.5,1.5,9.4,2.1,18.9,0,0,104,24,285,90,191,196,179,332,90,103,129,313,335,168,409,374,392,92,121,118,331,365,81,212,188,110,213,226,34,5,"1629216,1610612748"
190,1630466,Gabriel Deck,Gabriel,1610612760,OKC,27.0,7,2,5,0.286,7.9,1.1,2.0,0.571,0.3,0.6,0.5,0.0,0.0,0.0,0.1,0.7,0.9,0.7,0.3,0.1,0.0,0.0,0.3,0.0,2.6,-2.0,4.8,0,0,487,493,458,497,483,456,494,60,406,458,9,520,526,520,522,519,539,406,500,498,498,512,555,542,481,412,509,226,34,5,"1630466,1610612760"
191,202066,Garrett Temple,Garrett,1610612740,NOP,35.0,55,21,34,0.382,19.2,1.9,5.1,0.379,1.0,3.2,0.316,0.5,0.7,0.683,0.5,2.0,2.5,1.3,0.7,0.7,0.4,0.2,1.5,0.9,5.4,-6.1,13.1,0,0,71,222,36,429,267,351,306,455,203,197,319,382,382,389,334,330,340,267,321,185,191,373,323,344,344,563,328,226,34,5,"202066,1610612740"
192,1629726,Garrison Mathews,Garrison,1610612745,HOU,25.0,43,14,29,0.326,27.3,3.3,7.9,0.418,2.4,6.5,0.374,2.6,3.2,0.809,0.6,2.7,3.3,1.0,0.7,0.7,0.3,0.3,2.8,3.1,11.6,-3.1,19.6,0,0,237,315,82,480,147,202,177,354,44,43,146,72,76,191,301,232,256,333,332,189,261,295,37,64,138,483,200,226,34,5,"1629726,1610612745"
193,1629109,Gary Clark,Gary,1610612740,NOP,27.0,29,15,14,0.517,10.3,0.9,2.4,0.377,0.8,2.0,0.397,0.2,0.3,0.75,0.6,1.9,2.5,0.4,0.2,0.3,0.2,0.2,0.6,0.2,2.8,-0.8,7.9,0,0,356,291,343,283,444,493,477,460,262,299,90,489,500,274,319,344,346,491,522,397,323,419,510,516,471,328,436,226,34,5,"1629109,1610612740"
194,203914,Gary Harris,Gary,1610612753,ORL,27.0,54,12,42,0.222,29.2,4.1,9.3,0.439,1.9,5.0,0.381,1.4,1.6,0.859,0.6,1.5,2.1,1.9,1.0,0.9,0.1,0.5,1.9,1.1,11.4,-4.3,18.9,0,0,87,359,5,529,114,147,141,291,85,97,118,179,219,100,290,397,385,202,201,124,404,176,219,280,141,527,211,226,34,5,"203914,1610612753"
195,1627780,Gary Payton II,Gary,1610612744,GSW,29.0,58,41,17,0.707,16.8,2.9,4.7,0.615,0.6,1.7,0.366,0.5,0.9,0.58,0.9,2.5,3.4,0.8,0.5,1.4,0.3,0.2,1.7,0.7,7.0,2.6,17.0,1,0,26,9,285,67,312,245,327,45,306,335,169,384,345,460,192,277,242,384,407,27,268,438,248,398,279,86,245,159,34,5,"1627780,1610612744"
196,1629018,Gary Trent Jr.,Gary,1610612761,TOR,23.0,51,31,20,0.608,34.6,6.5,15.4,0.426,3.1,7.8,0.394,1.9,2.4,0.811,0.3,2.4,2.6,1.9,1.0,1.9,0.3,0.6,2.1,2.0,18.1,1.7,29.8,0,0,131,73,211,173,29,56,43,331,8,18,93,108,117,183,465,291,327,193,211,5,277,123,169,133,52,141,81,226,34,5,"1629018,1610612761"
197,201588,George Hill,George,1610612749,MIL,35.0,41,27,14,0.659,25.5,2.5,5.7,0.436,0.9,2.9,0.316,1.2,1.2,0.96,0.9,2.4,3.2,2.5,0.9,0.8,0.1,0.3,1.4,1.3,7.0,7.7,16.6,0,0,267,122,343,116,171,295,274,302,232,218,317,211,284,30,207,290,264,141,270,163,409,322,348,242,275,4,254,226,34,5,"201588,1610612749"
198,1628994,George King,George,1610612742,DAL,28.0,4,2,2,0.5,4.8,0.0,1.3,0.0,0.0,1.0,0.0,0.3,0.5,0.5,0.0,1.3,1.3,0.0,0.3,0.0,0.0,0.3,1.0,0.3,0.3,-6.8,1.5,0,0,516,493,508,286,540,562,543,562,492,405,492,477,442,482,543,450,495,548,513,525,498,355,433,511,565,576,571,226,34,5,"1628994,1610612742"
199,1627777,Georges Niang,Georges,1610612755,PHI,28.0,56,36,20,0.643,23.1,3.3,7.6,0.431,1.9,4.9,0.396,0.8,0.9,0.863,0.4,2.3,2.6,1.5,0.8,0.4,0.2,0.4,2.6,0.9,9.3,2.1,15.5,0,0,54,24,211,132,207,206,190,319,81,107,91,310,339,93,411,304,328,238,279,381,371,234,53,352,189,112,278,226,34,5,"1627777,1610612755"
200,1630686,Georgios Kalaitzakis,Georgios,1610612749,MIL,23.0,9,7,2,0.778,5.3,0.6,1.2,0.455,0.2,0.4,0.5,0.4,1.0,0.444,0.4,0.4,0.9,0.0,0.4,0.1,0.1,0.0,0.9,0.7,1.8,-5.4,3.1,0,0,471,425,508,49,531,521,546,243,425,479,9,409,315,504,376,550,536,548,440,509,436,512,475,400,514,554,541,226,34,5,"1630686,1610612749"
201,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,27.0,51,32,19,0.627,32.7,10.0,18.4,0.545,1.2,3.8,0.301,8.2,11.3,0.729,1.9,9.5,11.4,6.0,3.3,1.0,1.4,0.9,3.2,8.6,29.4,6.4,56.0,33,4,131,60,239,153,62,5,19,76,175,158,357,2,2,327,56,4,7,25,15,88,16,31,12,2,2,13,2,6,8,5,"203507,1610612749"
202,1629048,Goga Bitadze,Goga,1610612754,IND,22.0,38,13,25,0.342,11.9,1.8,4.0,0.458,0.3,1.3,0.2,0.9,1.5,0.603,1.3,1.6,2.9,0.8,0.8,0.3,0.7,0.4,1.9,1.4,4.9,-0.3,11.8,1,0,290,334,131,460,415,366,366,234,413,375,455,281,224,446,117,376,311,388,275,398,92,220,220,223,366,291,357,159,34,5,"1629048,1610612754"
203,201609,Goran Dragic,Goran,1610612751,BKN,35.0,7,2,5,0.286,17.2,2.3,6.3,0.364,0.9,2.7,0.316,2.0,2.3,0.875,0.6,2.0,2.6,2.3,0.4,0.7,0.1,0.3,1.7,1.7,7.4,-8.6,16.1,0,0,487,493,458,497,306,317,243,477,244,228,320,99,129,68,307,330,337,151,446,201,412,326,252,169,261,585,263,226,34,5,"201609,1610612751"
204,202330,Gordon Hayward,Gordon,1610612766,CHA,31.0,48,26,22,0.542,32.2,5.9,12.7,0.46,1.8,4.5,0.39,2.6,3.1,0.846,0.8,3.8,4.6,3.6,1.7,1.0,0.5,0.6,1.8,3.0,16.1,-0.3,29.6,1,0,180,133,176,251,69,79,77,227,98,126,100,70,80,127,220,115,139,84,100,112,164,127,240,69,74,289,83,159,34,5,"202330,1610612766"
205,203476,Gorgui Dieng,Gorgui,1610612737,ATL,32.0,38,19,19,0.5,8.8,1.2,2.6,0.48,0.6,1.4,0.436,0.4,0.6,0.708,0.8,2.2,3.0,0.8,0.5,0.3,0.3,0.1,1.2,0.7,3.6,-1.0,9.7,0,0,290,249,239,286,473,442,465,179,308,364,34,407,419,361,210,314,286,388,401,450,242,461,394,394,428,338,395,226,34,5,"203476,1610612737"
206,1629684,Grant Williams,Grant,1610612738,BOS,23.0,58,34,24,0.586,23.6,2.6,5.2,0.49,1.5,3.4,0.437,0.9,1.0,0.915,0.7,2.5,3.2,1.1,0.8,0.5,0.7,0.2,2.3,1.2,7.5,0.7,16.0,0,0,26,37,142,204,201,284,298,155,133,184,33,279,314,41,240,277,266,310,314,301,77,419,128,277,255,209,266,226,34,5,"1629684,1610612738"
207,1628960,Grayson Allen,Grayson,1610612749,MIL,26.0,51,32,19,0.627,27.7,4.0,9.3,0.428,2.5,6.4,0.394,1.0,1.2,0.847,0.5,2.8,3.3,1.5,0.6,0.8,0.3,0.4,1.4,1.0,11.4,4.0,20.3,0,0,131,60,239,153,142,153,144,326,40,49,94,266,297,124,340,219,257,237,384,164,277,227,332,313,142,52,189,226,34,5,"1628960,1610612749"
208,1630535,Greg Brown III,Greg,1610612757,POR,20.0,30,12,18,0.4,8.9,1.4,3.1,0.441,0.2,0.9,0.192,0.8,1.2,0.639,0.7,1.4,2.1,0.3,0.4,0.4,0.4,0.2,1.1,0.9,3.7,-3.1,8.7,0,0,352,359,257,409,471,416,439,286,436,433,461,314,286,426,262,413,387,517,456,358,199,377,413,342,415,482,417,226,34,5,"1630535,1610612757"
209,202328,Greg Monroe,Greg,1610612749,MIL,31.0,10,5,5,0.5,15.0,2.4,4.4,0.545,0.0,0.0,0.0,0.7,1.4,0.5,2.3,2.9,5.2,1.4,0.9,0.6,0.7,1.0,1.6,1.2,5.5,0.5,16.8,0,0,465,452,458,286,351,306,348,74,492,544,492,330,249,482,30,205,108,251,257,252,84,26,290,267,338,220,252,226,34,5,"202328,1610612749"
210,1628977,Hamidou Diallo,Hamidou,1610612765,DET,23.0,54,12,42,0.222,22.4,4.6,9.2,0.497,0.4,1.6,0.258,1.6,2.4,0.659,1.2,3.7,4.9,1.3,1.0,1.2,0.3,0.4,2.5,2.2,11.2,-3.8,22.6,5,0,87,359,5,529,217,125,145,148,366,346,417,148,118,410,127,130,122,273,201,42,265,218,70,118,145,506,155,78,34,5,"1628977,1610612765"
211,203084,Harrison Barnes,Harrison,1610612758,SAC,29.0,58,20,38,0.345,33.8,5.2,11.1,0.467,1.9,4.7,0.408,4.8,5.8,0.836,1.1,4.9,6.1,2.5,1.6,0.7,0.2,0.7,1.3,4.3,17.2,-4.8,29.3,4,0,26,232,17,459,45,99,105,201,84,119,59,13,18,141,141,59,67,136,109,191,398,79,377,29,63,539,86,91,34,5,"203084,1610612758"
212,202355,Hassan Whiteside,Hassan,1610612762,UTA,32.0,48,31,17,0.646,18.4,3.4,5.4,0.634,0.0,0.0,0.0,1.7,2.6,0.654,2.5,5.3,7.8,0.4,0.9,0.3,1.5,0.6,2.9,2.3,8.5,4.3,23.1,9,0,180,73,285,128,282,193,290,37,492,544,492,130,100,413,29,52,38,488,269,424,12,127,31,111,214,42,148,50,34,5,"202355,1610612762"
213,1629755,Hassani Gravett,Hassani,1610612753,ORL,25.0,8,2,6,0.25,21.4,2.3,4.8,0.474,1.4,3.3,0.423,0.4,0.5,0.75,0.1,2.5,2.6,2.5,1.1,0.6,0.1,0.4,1.6,1.0,6.3,-0.3,14.3,0,0,481,493,447,515,232,323,325,192,150,191,43,439,442,274,526,270,328,136,184,242,430,246,283,317,308,284,306,226,34,5,"1629755,1610612753"
214,1629312,Haywood Highsmith,Haywood,1610612748,MIA,25.0,7,5,2,0.714,10.7,1.1,3.0,0.381,0.9,2.1,0.4,0.0,0.3,0.0,0.4,0.9,1.3,0.0,0.1,0.0,0.1,0.0,0.9,0.1,3.1,-6.7,5.0,0,0,487,452,508,64,436,456,442,449,244,290,74,520,496,520,383,504,494,548,534,525,412,512,478,532,452,575,507,226,34,5,"1629312,1610612748"
215,1630529,Herbert Jones,Herbert,1610612740,NOP,23.0,58,25,33,0.431,30.0,3.6,7.3,0.484,0.7,1.9,0.345,1.7,2.0,0.861,1.3,2.6,3.9,2.1,1.3,1.5,0.8,0.7,3.1,1.6,9.5,0.8,23.1,1,0,26,152,43,377,95,184,196,167,303,318,219,134,161,96,107,252,200,173,158,20,60,71,15,188,186,203,147,159,34,5,"1630529,1610612740"
216,1629649,Ignas Brazdeikis,Ignas,1610612753,ORL,23.0,29,5,24,0.172,8.8,1.0,2.8,0.363,0.4,1.2,0.306,0.4,0.5,0.8,0.4,0.9,1.2,0.7,0.3,0.2,0.0,0.2,0.9,0.6,2.8,-0.7,5.9,0,0,356,452,142,548,474,466,458,485,371,378,344,421,439,201,405,503,497,404,504,466,493,419,477,421,471,321,489,226,34,5,"1629649,1610612753"
217,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,22.0,57,23,34,0.404,21.3,3.1,8.5,0.369,1.6,4.9,0.329,1.6,1.8,0.921,0.4,2.0,2.4,2.9,1.3,0.6,0.1,0.4,2.2,1.5,9.5,2.5,17.4,0,0,39,190,36,407,235,215,164,472,115,106,290,143,183,38,403,340,357,109,147,259,483,220,137,207,182,91,236,226,34,5,"1630193,1610612752"
218,1629067,Isaac Bonga,Isaac,1610612761,TOR,22.0,13,8,5,0.615,5.1,0.2,1.0,0.231,0.1,0.3,0.25,0.3,0.5,0.667,0.3,0.2,0.5,0.2,0.2,0.5,0.2,0.2,0.8,0.3,0.8,-2.7,3.8,0,0,448,413,458,165,535,551,551,548,465,498,420,461,457,399,460,565,557,532,533,290,399,439,489,503,548,462,530,226,34,5,"1629067,1610612761"
219,1630171,Isaac Okoro,Isaac,1610612739,CLE,21.0,46,26,20,0.565,29.0,3.1,6.8,0.463,0.8,2.6,0.325,1.8,2.3,0.764,1.1,2.1,3.2,1.8,1.0,0.8,0.3,0.5,2.6,1.9,8.9,2.0,17.9,0,0,205,133,211,230,119,218,216,218,247,240,297,128,126,254,147,321,265,208,235,155,271,192,59,147,200,113,229,226,34,5,"1630171,1610612739"
220,1628392,Isaiah Hartenstein,Isaiah,1610612746,LAC,23.0,49,27,22,0.551,16.2,3.2,5.1,0.624,0.1,0.2,0.4,1.1,1.8,0.632,1.5,2.9,4.4,1.9,1.2,0.7,1.2,0.2,2.5,1.8,7.6,2.9,20.2,1,0,163,122,176,243,327,211,305,41,463,512,74,223,182,431,90,203,156,196,174,201,25,366,83,159,254,73,191,159,34,5,"1628392,1610612746"
221,1630543,Isaiah Jackson,Isaiah,1610612754,IND,20.0,23,7,16,0.304,11.0,2.5,4.3,0.57,0.1,0.4,0.333,1.4,2.1,0.653,1.2,1.8,3.0,0.3,0.8,0.5,1.1,0.2,2.0,1.7,6.5,-0.2,14.5,1,0,398,425,307,488,429,298,352,63,448,485,257,173,143,414,129,355,282,515,305,339,29,387,175,182,299,280,300,159,34,5,"1630543,1610612754"
222,1630198,Isaiah Joe,Isaiah,1610612755,PHI,22.0,42,25,17,0.595,12.1,1.3,3.5,0.363,0.9,2.7,0.339,0.5,0.5,0.952,0.1,1.0,1.1,0.7,0.4,0.3,0.0,0.1,0.9,0.6,3.9,0.1,6.9,0,0,255,152,285,189,414,437,413,482,231,231,243,396,442,32,529,483,508,411,467,452,486,480,468,430,407,255,460,226,34,5,"1630198,1610612755"
223,1630587,Isaiah Livers,Isaiah,1610612765,DET,23.0,2,1,1,0.5,9.0,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,3.0,-2.5,7.5,0,0,545,520,535,286,470,466,367,541,203,208,257,520,526,520,169,567,512,454,413,310,136,512,433,542,457,449,446,226,34,5,"1630587,1610612765"
224,1629676,Isaiah Roby,Isaiah,1610612760,OKC,24.0,25,5,20,0.2,16.2,2.8,5.6,0.504,0.6,1.5,0.378,1.0,1.4,0.743,1.4,2.5,3.9,0.9,0.8,0.6,0.5,0.5,2.1,1.3,7.2,-2.6,15.6,2,0,384,452,211,536,326,256,278,123,326,360,125,247,249,309,101,274,206,375,278,252,150,178,163,240,269,456,276,119,34,5,"1629676,1610612760"
225,1630191,Isaiah Stewart,Isaiah,1610612765,DET,20.0,53,13,40,0.245,26.0,3.6,7.0,0.516,0.1,0.5,0.16,1.0,1.5,0.684,3.2,5.3,8.5,1.1,1.2,0.3,1.2,0.6,2.9,1.8,8.3,-6.1,23.4,8,0,104,334,11,523,162,175,204,108,467,477,470,252,231,388,10,51,27,318,160,400,26,113,29,158,222,565,142,56,34,5,"1630191,1610612765"
226,202738,Isaiah Thomas,Isaiah,1610612742,DAL,33.0,5,0,5,0.0,22.9,3.0,9.4,0.319,1.0,5.0,0.2,1.6,2.2,0.727,0.2,1.4,1.6,2.0,1.0,0.0,0.4,0.2,2.4,1.6,8.6,-4.8,13.7,0,0,506,565,458,565,211,229,138,518,203,97,455,147,139,328,505,413,460,186,214,525,199,397,99,189,208,537,318,226,34,5,"202738,1610612742"
227,1630225,Isaiah Todd,Isaiah,1610612764,WAS,20.0,10,1,9,0.1,4.1,0.5,1.7,0.294,0.4,1.1,0.364,0.2,0.6,0.333,0.2,0.8,1.0,0.3,0.1,0.2,0.2,0.1,0.1,0.4,1.6,-0.1,4.4,0,0,465,520,409,563,549,525,517,529,367,395,177,490,425,516,505,511,512,517,539,478,353,476,567,474,522,269,519,226,34,5,"1630225,1610612764"
228,202397,Ish Smith,Ish,1610612764,WAS,33.0,43,19,24,0.442,15.0,2.3,5.5,0.42,0.3,0.8,0.382,0.3,0.5,0.6,0.4,1.3,1.7,3.0,1.0,0.6,0.3,0.2,1.1,0.7,5.2,-2.1,13.3,0,0,237,249,142,365,355,315,279,346,399,440,114,467,454,447,417,426,438,107,198,270,273,379,405,399,349,425,323,226,34,5,"202397,1610612764"
229,1630688,Ish Wainright,Ish,1610612756,PHX,27.0,31,25,6,0.806,7.2,0.7,1.9,0.373,0.3,1.0,0.313,0.1,0.2,0.429,0.6,0.6,1.2,0.3,0.3,0.3,0.2,0.1,1.1,0.4,1.8,1.2,4.8,0,0,346,152,447,38,498,510,510,466,393,401,327,515,509,505,289,530,502,509,490,441,390,463,424,488,512,167,510,226,34,5,"1630688,1610612756"
230,1627826,Ivica Zubac,Ivica,1610612746,LAC,24.0,57,30,27,0.526,24.3,3.8,5.8,0.65,0.0,0.0,0.0,2.2,3.1,0.712,2.6,5.5,8.1,1.4,1.5,0.5,1.0,0.5,2.5,2.7,9.7,-2.8,24.5,17,0,39,90,101,269,190,167,271,26,492,544,492,86,79,352,21,46,32,250,115,352,37,139,74,84,178,466,126,30,34,5,"1627826,1610612746"
231,1630550,JT Thor,JT,1610612766,CHA,19.0,22,10,12,0.455,10.1,1.0,2.3,0.42,0.3,1.2,0.269,0.5,0.6,0.714,0.5,1.1,1.6,0.8,0.3,0.4,0.4,0.1,1.1,0.6,2.7,0.5,7.9,0,0,404,393,369,352,450,490,485,347,394,384,405,403,415,344,341,468,456,387,492,385,197,483,407,413,476,220,438,226,34,5,"1630550,1610612766"
232,1629630,Ja Morant,Ja,1610612763,MEM,22.0,49,31,18,0.633,33.3,10.3,20.7,0.498,1.6,4.5,0.344,5.4,7.2,0.754,1.4,4.5,5.9,6.6,3.4,1.2,0.4,1.7,1.4,5.6,27.6,3.4,45.9,9,1,163,73,257,145,52,4,5,147,128,129,223,10,7,272,104,76,73,17,11,47,214,2,324,10,8,61,10,50,18,5,"1629630,1610612763"
233,203210,JaMychal Green,JaMychal,1610612743,DEN,31.0,48,26,22,0.542,15.2,2.4,5.0,0.471,0.6,2.2,0.288,1.3,1.5,0.873,1.0,2.8,3.8,0.8,0.9,0.7,0.4,0.5,2.3,1.2,6.6,-1.6,15.0,1,0,180,133,176,251,344,311,312,196,310,285,377,192,236,71,165,215,210,382,253,205,178,179,131,262,289,387,291,159,34,5,"203210,1610612743"
234,1630605,JaQuori McLaughlin,JaQuori,1610612742,DAL,24.0,4,2,2,0.5,2.7,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-2.3,0.8,0,0,516,493,508,286,575,562,575,562,492,504,492,520,526,520,543,567,572,454,546,525,498,512,559,542,566,435,582,226,34,5,"1630605,1610612742"
235,201580,JaVale McGee,JaVale,1610612756,PHX,34.0,55,44,11,0.8,16.0,4.1,6.4,0.644,0.0,0.1,0.286,1.3,2.0,0.685,2.3,4.6,6.9,0.6,1.4,0.3,1.0,0.3,2.4,2.0,9.7,1.9,21.5,8,0,71,4,388,41,331,145,228,30,483,528,381,181,164,386,32,72,57,425,128,418,39,352,95,137,179,125,171,56,34,5,"201580,1610612756"
236,203953,Jabari Parker,Jabari,1610612738,BOS,26.0,12,4,8,0.333,9.4,1.5,3.2,0.474,0.7,1.3,0.5,0.8,0.8,1.0,0.4,1.9,2.3,0.5,0.7,0.3,0.1,0.2,1.1,0.4,4.4,-0.6,8.6,0,0,454,466,421,462,459,400,435,192,296,373,9,316,379,1,388,348,359,454,342,401,464,425,419,469,386,308,423,226,34,5,"203953,1610612738"
237,1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,59,32,27,0.542,25.9,3.6,7.9,0.451,1.1,3.6,0.307,0.8,1.0,0.797,1.2,3.1,4.2,1.2,1.1,0.8,0.7,0.4,3.3,1.2,9.0,-0.5,19.2,0,0,16,60,101,250,166,182,178,257,186,171,341,304,315,210,137,186,172,299,195,168,95,202,6,266,195,299,207,226,34,5,"1630183,1610612750"
238,1630531,Jaden Springer,Jaden,1610612755,PHI,19.0,2,2,0,1.0,2.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,4.7,0,0,545,493,569,1,572,525,575,1,492,544,492,520,526,520,341,534,512,548,413,525,40,512,569,542,541,514,512,226,34,5,"1630531,1610612755"
239,203109,Jae Crowder,Jae,1610612756,PHX,31.0,51,41,10,0.804,28.3,3.2,7.8,0.406,1.8,5.2,0.348,1.1,1.4,0.812,0.5,4.8,5.3,1.6,0.8,1.3,0.4,0.1,2.4,1.3,9.2,6.0,22.5,1,0,131,9,394,39,130,214,183,388,94,89,210,233,255,182,373,64,106,223,292,32,181,469,91,257,191,17,159,159,34,5,"203109,1610612756"
240,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,26.0,58,15,43,0.259,27.5,5.0,9.8,0.509,0.8,2.6,0.294,2.0,2.7,0.717,1.7,3.9,5.6,3.1,1.9,1.0,0.6,0.7,3.7,2.7,12.7,-5.8,27.0,7,0,26,291,4,512,143,109,135,120,267,238,371,105,93,342,71,113,90,99,79,87,115,64,1,86,123,559,105,64,34,5,"1630256,1610612745"
241,1630186,Jahmi'us Ramsey,Jahmi'us,1610612758,SAC,20.0,19,2,17,0.105,7.0,1.3,3.1,0.414,0.3,0.9,0.278,0.4,0.7,0.5,0.2,0.5,0.7,0.4,0.3,0.1,0.1,0.2,0.5,0.5,3.2,-1.1,4.6,0,0,415,493,285,561,500,436,441,368,413,426,396,445,384,482,500,547,547,494,509,523,483,436,512,458,449,357,518,226,34,5,"1630186,1610612758"
242,1630693,Jaime Echenique,Jaime,1610612764,WAS,24.0,1,1,0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,571,520,569,1,564,562,583,562,492,544,492,520,526,520,543,567,572,548,546,525,498,512,569,542,566,340,584,226,34,5,"1630693,1610612764"
243,1627774,Jake Layman,Jake,1610612750,MIN,27.0,24,14,10,0.583,7.2,0.8,2.1,0.373,0.2,1.1,0.154,0.3,0.3,0.75,0.2,0.8,1.0,0.3,0.3,0.3,0.2,0.1,0.4,0.3,2.0,-2.2,4.6,0,0,390,315,394,208,497,501,488,468,436,396,472,477,489,274,515,507,512,522,498,456,377,465,537,504,495,432,517,226,34,5,"1627774,1610612750"
244,1627751,Jakob Poeltl,Jakob,1610612759,SAS,26.0,51,21,30,0.412,29.2,6.1,9.8,0.622,0.0,0.0,1.0,1.3,2.8,0.461,3.9,5.3,9.2,2.9,1.6,0.7,1.8,0.6,3.0,2.8,13.5,2.5,34.8,21,0,131,222,73,396,115,70,133,42,489,541,1,194,92,503,3,53,20,108,107,186,8,106,20,79,111,97,52,22,34,5,"1627751,1610612759"
245,1628973,Jalen Brunson,Jalen,1610612742,DAL,25.0,60,36,24,0.6,32.1,6.4,12.8,0.5,1.1,3.0,0.368,2.1,2.6,0.813,0.6,3.2,3.8,5.4,1.8,0.9,0.1,0.5,2.0,3.4,16.0,2.8,29.6,6,0,12,24,142,181,71,61,75,125,184,206,161,93,101,177,323,173,214,36,90,139,485,174,195,54,77,77,84,71,34,5,"1628973,1610612742"
246,1630224,Jalen Green,Jalen,1610612745,HOU,20.0,45,7,38,0.156,30.6,4.9,12.8,0.387,2.0,6.4,0.311,2.8,3.5,0.814,0.4,2.8,3.2,2.3,2.2,0.7,0.2,1.2,1.5,2.7,14.7,-10.9,22.5,0,0,219,425,17,552,89,111,76,442,76,50,330,60,58,174,408,221,272,148,60,204,372,13,307,83,93,588,158,226,34,5,"1630224,1610612745"
247,1630552,Jalen Johnson,Jalen,1610612737,ATL,20.0,15,10,5,0.667,4.5,0.7,1.5,0.5,0.2,0.5,0.375,0.3,0.4,0.667,0.0,1.1,1.1,0.1,0.3,0.0,0.1,0.1,0.2,0.2,1.9,-1.3,3.3,0,0,438,393,458,98,544,505,532,125,429,465,137,473,473,399,543,469,507,546,508,525,478,496,563,524,508,364,537,226,34,5,"1630552,1610612737"
248,1629667,Jalen McDaniels,Jalen,1610612766,CHA,24.0,39,23,16,0.59,17.6,2.5,5.1,0.492,0.8,2.2,0.372,0.8,1.2,0.674,0.7,2.7,3.5,1.1,0.8,0.5,0.4,0.1,1.8,1.2,6.6,1.1,14.4,1,0,285,190,307,194,298,296,309,153,257,283,149,307,294,395,238,226,236,311,308,303,196,491,235,278,291,174,301,159,34,5,"1629667,1610612766"
249,1630188,Jalen Smith,Jalen,1610612754,IND,21.0,36,25,11,0.694,15.2,2.7,5.4,0.49,0.6,1.9,0.328,1.4,1.8,0.773,1.9,3.4,5.2,0.4,0.9,0.3,0.6,0.3,1.8,1.8,7.4,1.1,15.9,5,0,311,152,388,75,348,269,287,156,316,323,291,168,175,235,61,153,107,489,266,456,105,355,227,157,265,173,270,78,34,5,"1630188,1610612754"
